step,timestamp,scenario,zone_id,crop,soil_moisture,target_moisture,moisture_error,rsm,soil_stress,weather_stress,et0,etc,rainfall,effective_rainfall,crop_water_deficit,water_demand,irrigation_command,irrigation_application,infiltration,actual_et,drainage,next_soil_moisture,water_balance_residual,storage_mm
23,2026-06-01 00:23:00,Hot & Dry,1,Tomato,55.1622,60.0,4.8378,0.6703,24.88,33.59,0.000921,0.001059,0.0,0.0,0.001059,9.23,23.77,0.047539,0.0475,0.0011,0.0,55.1689,0.0,386.1356
24,2026-06-01 00:24:00,Hot & Dry,1,Tomato,55.1689,60.0,4.8311,0.6704,24.84,33.32,0.000899,0.001034,0.0,0.0,0.001034,9.23,23.55,0.047102,0.0471,0.001,0.0,55.1755,0.0,386.1821
25,2026-06-01 00:25:00,Hot & Dry,1,Tomato,55.1755,60.0,4.8245,0.6706,24.79,35.33,0.00103,0.001185,0.0,0.0,0.001185,9.23,24.38,0.048768,0.0488,0.0012,0.0,55.1823,0.0,386.2282
26,2026-06-01 00:26:00,Hot & Dry,1,Tomato,55.1823,60.0,4.8177,0.6707,24.74,32.36,0.00083,0.000954,0.0,0.0,0.000954,9.23,22.78,0.045564,0.0456,0.001,0.0,55.1886,0.0,386.2758
27,2026-06-01 00:27:00,Hot & Dry,1,Tomato,55.1886,60.0,4.8114,0.6709,24.7,29.28,0.000617,0.00071,0.0,0.0,0.00071,9.23,20.62,0.041245,0.0412,0.0007,0.0,55.1944,0.0,386.3204
28,2026-06-01 00:28:00,Hot & Dry,1,Tomato,55.1944,60.0,4.8056,0.671,24.66,35.33,0.001051,0.001209,0.0,0.0,0.001209,9.23,24.32,0.048649,0.0486,0.0012,0.0,55.2012,0.0,386.3609
29,2026-06-01 00:29:00,Hot & Dry,1,Tomato,55.2012,60.0,4.7988,0.6711,24.61,34.99,0.001036,0.001191,0.0,0.0,0.001191,9.23,24.3,0.048607,0.0486,0.0012,0.0,55.208,0.0,386.4083
30,2026-06-01 00:30:00,Hot & Dry,1,Tomato,55.208,60.0,4.792,0.6713,24.56,34.36,0.000965,0.00111,0.0,0.0,0.00111,9.23,24.28,0.048564,0.0486,0.0011,0.0,55.2147,0.0,386.4557
31,2026-06-01 00:31:00,Hot & Dry,1,Tomato,55.2147,60.0,4.7853,0.6714,24.52,31.43,0.000744,0.000856,0.0,0.0,0.000856,9.23,22.11,0.044211,0.0442,0.0009,0.0,55.2209,0.0,386.5032
32,2026-06-01 00:32:00,Hot & Dry,1,Tomato,55.2209,60.0,4.7791,0.6716,24.47,35.14,0.00095,0.001092,0.0,0.0,0.001092,9.23,24.24,0.048484,0.0485,0.0011,0.0,55.2277,0.0,386.5466
33,2026-06-01 00:33:00,Hot & Dry,1,Tomato,55.2277,60.0,4.7723,0.6717,24.42,30.65,0.000737,0.000848,0.0,0.0,0.000848,9.23,21.56,0.043111,0.0431,0.0008,0.0,55.2338,0.0,386.594
34,2026-06-01 00:34:00,Hot & Dry,1,Tomato,55.2338,60.0,4.7662,0.6719,24.38,31.74,0.000786,0.000904,0.0,0.0,0.000904,9.23,22.36,0.044713,0.0447,0.0009,0.0,55.24,0.0,386.6363
35,2026-06-01 00:35:00,Hot & Dry,1,Tomato,55.24,60.0,4.76,0.672,24.34,32.48,0.000809,0.00093,0.0,0.0,0.00093,9.23,22.92,0.045843,0.0458,0.0009,0.0,55.2464,0.0,386.6801
36,2026-06-01 00:36:00,Hot & Dry,1,Tomato,55.2464,60.0,4.7536,0.6721,24.29,34.15,0.00102,0.001173,0.0,0.0,0.001173,9.23,24.16,0.04833,0.0483,0.0012,0.0,55.2532,0.0,386.725
37,2026-06-01 00:37:00,Hot & Dry,1,Tomato,55.2532,60.0,4.7468,0.6723,24.25,33.42,0.000832,0.000957,0.0,0.0,0.000957,9.23,23.68,0.047357,0.0474,0.001,0.0,55.2598,0.0,386.7722
38,2026-06-01 00:38:00,Hot & Dry,1,Tomato,55.2598,60.0,4.7402,0.6724,24.2,33.06,0.000854,0.000982,0.0,0.0,0.000982,9.23,23.4,0.046797,0.0468,0.001,0.0,55.2663,0.0,386.8186
39,2026-06-01 00:39:00,Hot & Dry,1,Tomato,55.2663,60.0,4.7337,0.6726,24.15,31.76,0.001181,0.001358,0.0,0.0,0.001358,9.23,22.4,0.044801,0.0448,0.0014,0.0,55.2725,0.0,386.8644
40,2026-06-01 00:40:00,Hot & Dry,1,Tomato,55.2725,60.0,4.7275,0.6727,24.11,35.51,0.000986,0.001134,0.0,0.0,0.001134,9.23,24.09,0.048176,0.0482,0.0011,0.0,55.2793,0.0,386.9078
41,2026-06-01 00:41:00,Hot & Dry,1,Tomato,55.2793,60.0,4.7207,0.6729,24.06,35.6,0.000957,0.001101,0.0,0.0,0.001101,9.23,24.07,0.048136,0.0481,0.0011,0.0,55.286,0.0,386.9548
42,2026-06-01 00:42:00,Hot & Dry,1,Tomato,55.286,60.0,4.714,0.673,24.01,33.12,0.000852,0.00098,0.0,0.0,0.00098,9.23,23.46,0.046919,0.0469,0.001,0.0,55.2925,0.0,387.0018
43,2026-06-01 00:43:00,Hot & Dry,1,Tomato,55.2925,60.0,4.7075,0.6732,23.97,32.49,0.000818,0.000941,0.0,0.0,0.000941,9.23,22.97,0.045945,0.0459,0.0009,0.0,55.299,0.0,387.0477
44,2026-06-01 00:44:00,Hot & Dry,1,Tomato,55.299,60.0,4.701,0.6733,23.92,28.89,0.000571,0.000657,0.0,0.0,0.000657,9.23,20.55,0.041108,0.0411,0.0007,0.0,55.3047,0.0,387.0927
45,2026-06-01 00:45:00,Hot & Dry,1,Tomato,55.3047,60.0,4.6953,0.6734,23.88,33.82,0.001012,0.001164,0.0,0.0,0.001164,9.23,23.99,0.047989,0.048,0.0012,0.0,55.3114,0.0,387.1332
46,2026-06-01 00:46:00,Hot & Dry,1,Tomato,55.3114,60.0,4.6886,0.6736,23.83,35.31,0.000946,0.001088,0.0,0.0,0.001088,9.23,23.98,0.047951,0.048,0.0011,0.0,55.3181,0.0,387.18
47,2026-06-01 00:47:00,Hot & Dry,1,Tomato,55.3181,60.0,4.6819,0.6737,23.79,33.72,0.000853,0.000981,0.0,0.0,0.000981,9.23,23.95,0.047897,0.0479,0.001,0.0,55.3248,0.0,387.2269
48,2026-06-01 00:48:00,Hot & Dry,1,Tomato,55.3248,60.0,4.6752,0.6739,23.74,33.86,0.000886,0.001019,0.0,0.0,0.001019,9.23,23.94,0.047876,0.0479,0.001,0.0,55.3315,0.0,387.2738
49,2026-06-01 00:49:00,Hot & Dry,1,Tomato,55.3315,60.0,4.6685,0.674,23.69,34.43,0.000978,0.001125,0.0,0.0,0.001125,9.23,23.92,0.047838,0.0478,0.0011,0.0,55.3382,0.0,387.3207
50,2026-06-01 00:50:00,Hot & Dry,1,Tomato,55.3382,60.0,4.6618,0.6742,23.64,29.9,0.000648,0.000745,0.0,0.0,0.000745,9.23,21.2,0.042398,0.0424,0.0007,0.0,55.3442,0.0,387.3674
51,2026-06-01 00:51:00,Hot & Dry,1,Tomato,55.3442,60.0,4.6558,0.6743,23.6,32.25,0.000771,0.000887,0.0,0.0,0.000887,9.23,22.83,0.045662,0.0457,0.0009,0.0,55.3506,0.0,387.4091
52,2026-06-01 00:52:00,Hot & Dry,1,Tomato,55.3506,60.0,4.6494,0.6745,23.55,30.51,0.000659,0.000758,0.0,0.0,0.000758,9.23,21.6,0.043204,0.0432,0.0008,0.0,55.3566,0.0,387.4539
53,2026-06-01 00:53:00,Hot & Dry,1,Tomato,55.3566,60.0,4.6434,0.6746,23.51,31.91,0.001064,0.001224,0.0,0.0,0.001224,9.23,22.59,0.045175,0.0452,0.0012,0.0,55.3629,0.0,387.4963
54,2026-06-01 00:54:00,Hot & Dry,1,Tomato,55.3629,60.0,4.6371,0.6747,23.47,33.97,0.000973,0.001119,0.0,0.0,0.001119,9.23,23.83,0.047664,0.0477,0.0011,0.0,55.3695,0.0,387.5403
55,2026-06-01 00:55:00,Hot & Dry,1,Tomato,55.3695,60.0,4.6305,0.6749,23.42,29.2,0.000546,0.000628,0.0,0.0,0.000628,9.23,20.82,0.041635,0.0416,0.0006,0.0,55.3754,0.0,387.5868
56,2026-06-01 00:56:00,Hot & Dry,1,Tomato,55.3754,60.0,4.6246,0.675,23.38,29.78,0.000643,0.000739,0.0,0.0,0.000739,9.23,21.17,0.042334,0.0423,0.0007,0.0,55.3813,0.0,387.6278
57,2026-06-01 00:57:00,Hot & Dry,1,Tomato,55.3813,60.0,4.6187,0.6751,23.33,33.45,0.000816,0.000938,0.0,0.0,0.000938,9.23,23.76,0.047529,0.0475,0.0009,0.0,55.388,0.0,387.6694
58,2026-06-01 00:58:00,Hot & Dry,1,Tomato,55.388,60.0,4.612,0.6753,23.28,32.16,0.000757,0.000871,0.0,0.0,0.000871,9.23,22.79,0.045582,0.0456,0.0009,0.0,55.3944,0.0,387.716
59,2026-06-01 00:59:00,Hot & Dry,1,Tomato,55.3944,60.0,4.6056,0.6754,23.24,30.18,0.000661,0.00076,0.0,0.0,0.00076,9.23,21.44,0.042871,0.0429,0.0008,0.0,55.4004,0.0,387.7607
60,2026-06-01 01:00:00,Hot & Dry,1,Tomato,55.4004,60.0,4.5996,0.6756,23.2,30.88,0.001019,0.001172,0.0,0.0,0.001172,9.23,21.9,0.043792,0.0438,0.0012,0.0,55.4065,0.0,387.8028
61,2026-06-01 01:01:00,Hot & Dry,1,Tomato,55.4065,60.0,4.5935,0.6757,23.15,34.58,0.000835,0.00096,0.0,0.0,0.00096,9.23,23.72,0.04743,0.0474,0.001,0.0,55.4131,0.0,387.8454
62,2026-06-01 01:02:00,Hot & Dry,1,Tomato,55.4131,60.0,4.5869,0.6758,23.1,35.17,0.000879,0.001011,0.0,0.0,0.001011,9.23,23.7,0.047395,0.0474,0.001,0.0,55.4198,0.0,387.8919
63,2026-06-01 01:03:00,Hot & Dry,1,Tomato,55.4198,60.0,4.5802,0.676,23.06,31.55,0.000728,0.000837,0.0,0.0,0.000837,9.23,22.38,0.044762,0.0448,0.0008,0.0,55.426,0.0,387.9383
64,2026-06-01 01:04:00,Hot & Dry,1,Tomato,55.426,60.0,4.574,0.6761,23.01,34.39,0.00092,0.001058,0.0,0.0,0.001058,9.23,23.66,0.047327,0.0473,0.0011,0.0,55.4326,0.0,387.9822
65,2026-06-01 01:05:00,Hot & Dry,1,Tomato,55.4326,60.0,4.5674,0.6763,22.96,32.4,0.00076,0.000874,0.0,0.0,0.000874,9.23,23.0,0.045997,0.046,0.0009,0.0,55.4391,0.0,388.0285
66,2026-06-01 01:06:00,Hot & Dry,1,Tomato,55.4391,60.0,4.5609,0.6764,22.92,32.1,0.000732,0.000842,0.0,0.0,0.000842,9.23,22.78,0.045569,0.0456,0.0008,0.0,55.4455,0.0,388.0736
67,2026-06-01 01:07:00,Hot & Dry,1,Tomato,55.4455,60.0,4.5545,0.6766,22.87,34.58,0.000861,0.00099,0.0,0.0,0.00099,9.23,23.61,0.047226,0.0472,0.001,0.0,55.4521,0.0,388.1183
68,2026-06-01 01:08:00,Hot & Dry,1,Tomato,55.4521,60.0,4.5479,0.6767,22.82,29.26,0.000568,0.000653,0.0,0.0,0.000653,9.23,20.94,0.041878,0.0419,0.0007,0.0,55.458,0.0,388.1645
69,2026-06-01 01:09:00,Hot & Dry,1,Tomato,55.458,60.0,4.542,0.6768,22.78,31.75,0.000973,0.001119,0.0,0.0,0.001119,9.23,22.54,0.045072,0.0451,0.0011,0.0,55.4642,0.0,388.2057
70,2026-06-01 01:10:00,Hot & Dry,1,Tomato,55.4642,60.0,4.5358,0.677,22.73,33.82,0.000808,0.000929,0.0,0.0,0.000929,9.23,23.55,0.047109,0.0471,0.0009,0.0,55.4708,0.0,388.2497
71,2026-06-01 01:11:00,Hot & Dry,1,Tomato,55.4708,60.0,4.5292,0.6771,22.68,32.39,0.000914,0.001051,0.0,0.0,0.001051,9.23,23.0,0.045991,0.046,0.0011,0.0,55.4773,0.0,388.2959
72,2026-06-01 01:12:00,Hot & Dry,1,Tomato,55.4773,60.0,4.5227,0.6773,22.64,30.03,0.000624,0.000718,0.0,0.0,0.000718,9.23,21.38,0.042764,0.0428,0.0007,0.0,55.4833,0.0,388.3408
73,2026-06-01 01:13:00,Hot & Dry,1,Tomato,55.4833,60.0,4.5167,0.6774,22.59,30.57,0.000689,0.000792,0.0,0.0,0.000792,9.23,21.72,0.043448,0.0434,0.0008,0.0,55.4894,0.0,388.3828
74,2026-06-01 01:14:00,Hot & Dry,1,Tomato,55.4894,60.0,4.5106,0.6775,22.55,29.94,0.000644,0.000741,0.0,0.0,0.000741,9.23,21.33,0.042652,0.0427,0.0007,0.0,55.4953,0.0,388.4255
75,2026-06-01 01:15:00,Hot & Dry,1,Tomato,55.4953,60.0,4.5047,0.6777,22.5,34.08,0.000825,0.000949,0.0,0.0,0.000949,9.23,23.46,0.046911,0.0469,0.0009,0.0,55.5019,0.0,388.4674
76,2026-06-01 01:16:00,Hot & Dry,1,Tomato,55.5019,60.0,4.4981,0.6778,22.46,32.98,0.000757,0.000871,0.0,0.0,0.000871,9.23,23.42,0.046849,0.0468,0.0009,0.0,55.5085,0.0,388.5134
77,2026-06-01 01:17:00,Hot & Dry,1,Tomato,55.5085,60.0,4.4915,0.678,22.41,31.47,0.000697,0.000802,0.0,0.0,0.000802,9.23,22.33,0.044658,0.0447,0.0008,0.0,55.5148,0.0,388.5594
78,2026-06-01 01:18:00,Hot & Dry,1,Tomato,55.5148,60.0,4.4852,0.6781,22.36,30.09,0.000627,0.000721,0.0,0.0,0.000721,9.23,21.41,0.042816,0.0428,0.0007,0.0,55.5208,0.0,388.6033
79,2026-06-01 01:19:00,Hot & Dry,1,Tomato,55.5208,60.0,4.4792,0.6782,22.32,28.8,0.000554,0.000637,0.0,0.0,0.000637,9.23,20.66,0.04131,0.0413,0.0006,0.0,55.5266,0.0,388.6454
80,2026-06-01 01:20:00,Hot & Dry,1,Tomato,55.5266,60.0,4.4734,0.6784,22.27,32.82,0.000769,0.000884,0.0,0.0,0.000884,9.23,23.3,0.046596,0.0466,0.0009,0.0,55.5331,0.0,388.6861
81,2026-06-01 01:21:00,Hot & Dry,1,Tomato,55.5331,60.0,4.4669,0.6785,22.23,31.14,0.000677,0.000779,0.0,0.0,0.000779,9.23,22.09,0.044173,0.0442,0.0008,0.0,55.5393,0.0,388.7318
82,2026-06-01 01:22:00,Hot & Dry,1,Tomato,55.5393,60.0,4.4607,0.6787,22.18,30.39,0.000643,0.000739,0.0,0.0,0.000739,9.23,21.59,0.043179,0.0432,0.0007,0.0,55.5454,0.0,388.7752
83,2026-06-01 01:23:00,Hot & Dry,1,Tomato,55.5454,60.0,4.4546,0.6788,22.14,31.85,0.000938,0.001079,0.0,0.0,0.001079,9.23,22.59,0.045172,0.0452,0.0011,0.0,55.5517,0.0,388.8176
84,2026-06-01 01:24:00,Hot & Dry,1,Tomato,55.5517,60.0,4.4483,0.6789,22.09,32.02,0.00071,0.000816,0.0,0.0,0.000816,9.23,22.7,0.045406,0.0454,0.0008,0.0,55.558,0.0,388.8617
85,2026-06-01 01:25:00,Hot & Dry,1,Tomato,55.558,60.0,4.442,0.6791,22.04,32.57,0.000928,0.001067,0.0,0.0,0.001067,9.23,23.11,0.046221,0.0462,0.0011,0.0,55.5645,0.0,388.9063
86,2026-06-01 01:26:00,Hot & Dry,1,Tomato,55.5645,60.0,4.4355,0.6792,21.99,30.08,0.000636,0.000731,0.0,0.0,0.000731,9.23,21.38,0.042764,0.0428,0.0007,0.0,55.5705,0.0,388.9515
87,2026-06-01 01:27:00,Hot & Dry,1,Tomato,55.5705,60.0,4.4295,0.6793,21.95,33.5,0.000768,0.000883,0.0,0.0,0.000883,9.23,23.21,0.04643,0.0464,0.0009,0.0,55.577,0.0,388.9935
88,2026-06-01 01:28:00,Hot & Dry,1,Tomato,55.577,60.0,4.423,0.6795,21.9,31.4,0.000693,0.000797,0.0,0.0,0.000797,9.23,22.26,0.044513,0.0445,0.0008,0.0,55.5832,0.0,389.039
89,2026-06-01 01:29:00,Hot & Dry,1,Tomato,55.5832,60.0,4.4168,0.6796,21.85,29.59,0.000501,0.000576,0.0,0.0,0.000576,9.23,21.08,0.042154,0.0422,0.0006,0.0,55.5892,0.0,389.0827
90,2026-06-01 01:30:00,Hot & Dry,1,Tomato,55.5892,60.0,4.4108,0.6798,21.81,31.44,0.000888,0.001021,0.0,0.0,0.001021,9.23,22.28,0.044569,0.0446,0.001,0.0,55.5954,0.0,389.1243
91,2026-06-01 01:31:00,Hot & Dry,1,Tomato,55.5954,60.0,4.4046,0.6799,21.76,31.71,0.000697,0.000802,0.0,0.0,0.000802,9.23,22.47,0.044947,0.0449,0.0008,0.0,55.6017,0.0,389.1678
92,2026-06-01 01:32:00,Hot & Dry,1,Tomato,55.6017,60.0,4.3983,0.68,21.72,33.34,0.000798,0.000918,0.0,0.0,0.000918,9.23,23.12,0.04623,0.0462,0.0009,0.0,55.6082,0.0,389.2119
93,2026-06-01 01:33:00,Hot & Dry,1,Tomato,55.6082,60.0,4.3918,0.6802,21.67,30.02,0.00062,0.000713,0.0,0.0,0.000713,9.23,21.33,0.042657,0.0427,0.0007,0.0,55.6142,0.0,389.2572
94,2026-06-01 01:34:00,Hot & Dry,1,Tomato,55.6142,60.0,4.3858,0.6803,21.62,30.81,0.00066,0.000759,0.0,0.0,0.000759,9.23,21.84,0.043679,0.0437,0.0008,0.0,55.6203,0.0,389.2991
95,2026-06-01 01:35:00,Hot & Dry,1,Tomato,55.6203,60.0,4.3797,0.6805,21.58,29.31,0.000572,0.000658,0.0,0.0,0.000658,9.23,20.9,0.041797,0.0418,0.0007,0.0,55.6262,0.0,389.342
96,2026-06-01 01:36:00,Hot & Dry,1,Tomato,55.6262,60.0,4.3738,0.6806,21.53,31.86,0.000839,0.000965,0.0,0.0,0.000965,9.23,22.57,0.045138,0.0451,0.001,0.0,55.6325,0.0,389.3831
97,2026-06-01 01:37:00,Hot & Dry,1,Tomato,55.6325,60.0,4.3675,0.6807,21.49,32.64,0.000721,0.000829,0.0,0.0,0.000829,9.23,23.02,0.046031,0.046,0.0008,0.0,55.6389,0.0,389.4273
98,2026-06-01 01:38:00,Hot & Dry,1,Tomato,55.6389,60.0,4.3611,0.6809,21.44,33.36,0.00075,0.000862,0.0,0.0,0.000862,9.23,23.0,0.04599,0.046,0.0009,0.0,55.6454,0.0,389.4725
99,2026-06-01 01:39:00,Hot & Dry,1,Tomato,55.6454,60.0,4.3546,0.681,21.39,29.71,0.000797,0.000917,0.0,0.0,0.000917,9.23,21.12,0.042248,0.0422,0.0009,0.0,55.6513,0.0,389.5176
100,2026-06-01 01:40:00,Hot & Dry,1,Tomato,55.6513,60.0,4.3487,0.6811,21.34,31.8,0.000821,0.000944,0.0,0.0,0.000944,9.23,22.52,0.045036,0.045,0.0009,0.0,55.6576,0.0,389.5589
101,2026-06-01 01:41:00,Hot & Dry,1,Tomato,55.6576,60.0,4.3424,0.6813,21.3,32.61,0.000773,0.000889,0.0,0.0,0.000889,9.23,22.93,0.04587,0.0459,0.0009,0.0,55.664,0.0,389.603
102,2026-06-01 01:42:00,Hot & Dry,1,Tomato,55.664,60.0,4.336,0.6814,21.25,29.55,0.000502,0.000577,0.0,0.0,0.000577,9.23,21.02,0.042033,0.042,0.0006,0.0,55.6699,0.0,389.648
103,2026-06-01 01:43:00,Hot & Dry,1,Tomato,55.6699,60.0,4.3301,0.6816,21.2,29.4,0.0006,0.00069,0.0,0.0,0.00069,9.23,20.93,0.04186,0.0419,0.0007,0.0,55.6758,0.0,389.6895
104,2026-06-01 01:44:00,Hot & Dry,1,Tomato,55.6758,60.0,4.3242,0.6817,21.16,30.08,0.000558,0.000642,0.0,0.0,0.000642,9.23,21.34,0.042675,0.0427,0.0006,0.0,55.6818,0.0,389.7307
105,2026-06-01 01:45:00,Hot & Dry,1,Tomato,55.6818,60.0,4.3182,0.6818,21.11,32.94,0.000765,0.00088,0.0,0.0,0.00088,9.23,22.86,0.045713,0.0457,0.0009,0.0,55.6882,0.0,389.7727
106,2026-06-01 01:46:00,Hot & Dry,1,Tomato,55.6882,60.0,4.3118,0.682,21.06,31.24,0.000674,0.000775,0.0,0.0,0.000775,9.23,22.11,0.044215,0.0442,0.0008,0.0,55.6944,0.0,389.8175
107,2026-06-01 01:47:00,Hot & Dry,1,Tomato,55.6944,60.0,4.3056,0.6821,21.02,28.37,0.000471,0.000542,0.0,0.0,0.000542,9.23,20.34,0.040689,0.0407,0.0005,0.0,55.7001,0.0,389.8609
108,2026-06-01 01:48:00,Hot & Dry,1,Tomato,55.7001,60.0,4.2999,0.6822,20.97,30.59,0.000652,0.00075,0.0,0.0,0.00075,9.23,21.66,0.043319,0.0433,0.0007,0.0,55.7062,0.0,389.901
109,2026-06-01 01:49:00,Hot & Dry,1,Tomato,55.7062,60.0,4.2938,0.6824,20.93,28.13,0.000444,0.000511,0.0,0.0,0.000511,9.23,20.22,0.040431,0.0404,0.0005,0.0,55.7119,0.0,389.9436
110,2026-06-01 01:50:00,Hot & Dry,1,Tomato,55.7119,60.0,4.2881,0.6825,20.88,30.43,0.000649,0.000746,0.0,0.0,0.000746,9.23,21.55,0.0431,0.0431,0.0007,0.0,55.718,0.0,389.9835
111,2026-06-01 01:51:00,Hot & Dry,1,Tomato,55.718,60.0,4.282,0.6826,20.84,28.3,0.000435,0.0005,0.0,0.0,0.0005,9.23,20.3,0.040594,0.0406,0.0005,0.0,55.7237,0.0,390.0259
112,2026-06-01 01:52:00,Hot & Dry,1,Tomato,55.7237,60.0,4.2763,0.6827,20.79,32.52,0.000708,0.000814,0.0,0.0,0.000814,9.23,22.72,0.045442,0.0454,0.0008,0.0,55.7301,0.0,390.066
113,2026-06-01 01:53:00,Hot & Dry,1,Tomato,55.7301,60.0,4.2699,0.6829,20.74,27.22,0.000638,0.000734,0.0,0.0,0.000734,9.23,19.75,0.039498,0.0395,0.0007,0.0,55.7356,0.0,390.1106
114,2026-06-01 01:54:00,Hot & Dry,1,Tomato,55.7356,60.0,4.2644,0.683,20.7,29.59,0.000875,0.001006,0.0,0.0,0.001006,9.23,21.01,0.042026,0.042,0.001,0.0,55.7415,0.0,390.1494
115,2026-06-01 01:55:00,Hot & Dry,1,Tomato,55.7415,60.0,4.2585,0.6831,20.66,32.09,0.000747,0.000859,0.0,0.0,0.000859,9.23,22.66,0.045327,0.0453,0.0009,0.0,55.7478,0.0,390.1904
116,2026-06-01 01:56:00,Hot & Dry,1,Tomato,55.7478,60.0,4.2522,0.6833,20.61,29.99,0.000611,0.000703,0.0,0.0,0.000703,9.23,21.25,0.042503,0.0425,0.0007,0.0,55.7538,0.0,390.2349
117,2026-06-01 01:57:00,Hot & Dry,1,Tomato,55.7538,60.0,4.2462,0.6834,20.56,28.24,0.0007,0.000805,0.0,0.0,0.000805,9.23,20.25,0.040495,0.0405,0.0008,0.0,55.7595,0.0,390.2767
118,2026-06-01 01:58:00,Hot & Dry,1,Tomato,55.7595,60.0,4.2405,0.6835,20.52,28.88,0.000479,0.000551,0.0,0.0,0.000551,9.23,20.59,0.041179,0.0412,0.0006,0.0,55.7653,0.0,390.3164
119,2026-06-01 01:59:00,Hot & Dry,1,Tomato,55.7653,60.0,4.2347,0.6837,20.47,29.38,0.000522,0.0006,0.0,0.0,0.0006,9.23,20.88,0.041752,0.0418,0.0006,0.0,55.7712,0.0,390.357
120,2026-06-01 02:00:00,Hot & Dry,1,Tomato,55.7712,60.0,4.2288,0.6838,20.43,28.24,0.000639,0.000735,0.0,0.0,0.000735,9.23,20.24,0.040477,0.0405,0.0007,0.0,55.7768,0.0,390.3982
121,2026-06-01 02:01:00,Hot & Dry,1,Tomato,55.7768,60.0,4.2232,0.6839,20.39,28.64,0.000364,0.000419,0.0,0.0,0.000419,9.23,20.45,0.040903,0.0409,0.0004,0.0,55.7826,0.0,390.4379
122,2026-06-01 02:02:00,Hot & Dry,1,Tomato,55.7826,60.0,4.2174,0.6841,20.34,28.1,0.000599,0.000689,0.0,0.0,0.000689,9.23,20.16,0.040314,0.0403,0.0007,0.0,55.7883,0.0,390.4784
123,2026-06-01 02:03:00,Hot & Dry,1,Tomato,55.7883,60.0,4.2117,0.6842,20.3,30.16,0.000543,0.000624,0.0,0.0,0.000624,9.23,21.34,0.042683,0.0427,0.0006,0.0,55.7943,0.0,390.518
124,2026-06-01 02:04:00,Hot & Dry,1,Tomato,55.7943,60.0,4.2057,0.6843,20.26,30.65,0.000652,0.00075,0.0,0.0,0.00075,9.23,21.66,0.043321,0.0433,0.0007,0.0,55.8004,0.0,390.5601
125,2026-06-01 02:05:00,Hot & Dry,1,Tomato,55.8004,60.0,4.1996,0.6845,20.23,29.41,0.000504,0.00058,0.0,0.0,0.00058,9.23,20.87,0.041748,0.0417,0.0006,0.0,55.8063,0.0,390.6027
126,2026-06-01 02:06:00,Hot & Dry,1,Tomato,55.8063,60.0,4.1937,0.6846,20.21,32.88,0.000718,0.000826,0.0,0.0,0.000826,9.23,22.45,0.044906,0.0449,0.0008,0.0,55.8126,0.0,390.6439
127,2026-06-01 02:07:00,Hot & Dry,1,Tomato,55.8126,60.0,4.1874,0.6847,20.17,27.65,0.00059,0.000678,0.0,0.0,0.000678,9.23,19.91,0.039828,0.0398,0.0007,0.0,55.8182,0.0,390.688
128,2026-06-01 02:08:00,Hot & Dry,1,Tomato,55.8182,60.0,4.1818,0.6848,20.15,29.02,0.000766,0.000881,0.0,0.0,0.000881,9.23,20.64,0.041276,0.0413,0.0009,0.0,55.8239,0.0,390.7271
129,2026-06-01 02:09:00,Hot & Dry,1,Tomato,55.8239,60.0,4.1761,0.685,20.12,27.96,0.000593,0.000682,0.0,0.0,0.000682,9.23,20.06,0.040126,0.0401,0.0007,0.0,55.8296,0.0,390.7675
130,2026-06-01 02:10:00,Hot & Dry,1,Tomato,55.8296,60.0,4.1704,0.6851,20.09,26.24,0.000491,0.000565,0.0,0.0,0.000565,9.23,19.25,0.038497,0.0385,0.0006,0.0,55.835,0.0,390.8069
131,2026-06-01 02:11:00,Hot & Dry,1,Tomato,55.835,60.0,4.165,0.6852,20.06,28.82,0.000568,0.000653,0.0,0.0,0.000653,9.23,20.52,0.041041,0.041,0.0007,0.0,55.8407,0.0,390.8448
132,2026-06-01 02:12:00,Hot & Dry,1,Tomato,55.8407,60.0,4.1593,0.6853,20.03,29.26,0.000466,0.000536,0.0,0.0,0.000536,9.23,20.77,0.041533,0.0415,0.0005,0.0,55.8466,0.0,390.8852
133,2026-06-01 02:13:00,Hot & Dry,1,Tomato,55.8466,60.0,4.1534,0.6855,20.0,28.59,0.000646,0.000743,0.0,0.0,0.000743,9.23,20.38,0.04077,0.0408,0.0007,0.0,55.8523,0.0,390.9262
134,2026-06-01 02:14:00,Hot & Dry,1,Tomato,55.8523,60.0,4.1477,0.6856,19.97,27.11,0.000633,0.000728,0.0,0.0,0.000728,9.23,19.63,0.039257,0.0393,0.0007,0.0,55.8578,0.0,390.9662
135,2026-06-01 02:15:00,Hot & Dry,1,Tomato,55.8578,60.0,4.1422,0.6857,19.95,28.94,0.000857,0.000986,0.0,0.0,0.000986,9.23,20.58,0.041154,0.0412,0.001,0.0,55.8636,0.0,391.0047
136,2026-06-01 02:16:00,Hot & Dry,1,Tomato,55.8636,60.0,4.1364,0.6859,19.91,29.25,0.000544,0.000626,0.0,0.0,0.000626,9.23,20.75,0.0415,0.0415,0.0006,0.0,55.8694,0.0,391.0449
137,2026-06-01 02:17:00,Hot & Dry,1,Tomato,55.8694,60.0,4.1306,0.686,19.88,27.79,0.000566,0.000651,0.0,0.0,0.000651,9.23,19.95,0.03991,0.0399,0.0007,0.0,55.875,0.0,391.0858
